Time,T_Charge_Inlet.T,T_charge_outlet.T,T_discharge_Inlet.T,T_discharge_outlet.T,thermocline_Insulation.port_a.m_flow,thermocline_Insulation.port_b.m_flow,pipe2.port_a.p,pipe2.port_b.p,chromoloxHeater_Power.y,sensor_T.T,Chromolox_exit_temperature.T
10310,598.4488525390625,548.14984130859375,498.15267944335938,597.55499267578125,-0.69361311197280884,0.69361311197280884,18082.642578125,17783.830078125,82657.3125,498.15243530273438,599.35479736328125
10320,598.44537353515625,548.14056396484375,498.1527099609375,597.54754638671875,-0.70340389013290405,0.70340389013290405,18082.642578125,17789.927734375,80970.5625,498.15243530273438,599.35479736328125
10330,598.44189453125,548.13128662109375,498.1527099609375,597.5400390625,-0.71319472789764404,0.71319472789764404,18082.642578125,17796.025390625,79283.8046875,498.15243530273438,599.35479736328125
10340,598.4383544921875,548.1219482421875,498.15274047851563,597.53253173828125,-0.72298550605773926,0.72298550605773926,18082.640625,17802.12109375,77597.046875,498.15240478515625,599.35479736328125
10350,598.434814453125,548.11260986328125,498.15274047851563,597.52496337890625,-0.73277634382247925,0.73277634382247925,18082.640625,17808.21875,75910.2890625,498.15240478515625,599.35479736328125
10360,598.43121337890625,548.10321044921875,498.15274047851563,597.51739501953125,-0.74256718158721924,0.74256718158721924,18082.640625,17814.314453125,74223.53125,498.15240478515625,599.35479736328125
10370,598.42755126953125,548.09375,498.15277099609375,597.50982666015625,-0.75235795974731445,0.75235795974731445,18082.638671875,17820.412109375,72536.78125,498.15240478515625,599.35479736328125
10380,598.42388916015625,548.08428955078125,498.15277099609375,597.50213623046875,-0.76214879751205444,0.76214879751205444,18082.638671875,17826.509765625,70850.0234375,498.15240478515625,599.35479736328125
10390,598.42022705078125,548.07476806640625,498.15277099609375,597.494384765625,-0.77193957567214966,0.77193957567214966,18082.638671875,17832.60546875,69163.265625,498.15240478515625,599.35479736328125
10400,598.41650390625,548.065185546875,498.15280151367188,597.48663330078125,-0.7817302942276001,0.7817302942276001,18082.63671875,17838.703125,67476.5078125,498.15237426757813,599.35479736328125
10410,598.4127197265625,548.0555419921875,498.15280151367188,597.478759765625,-0.79152101278305054,0.79152101278305054,18082.63671875,17844.798828125,65789.75,498.15237426757813,599.3548583984375
10420,598.40887451171875,548.04583740234375,498.15283203125,597.4708251953125,-0.80131161212921143,0.80131161212921143,18082.634765625,17850.896484375,64102.9921875,498.15237426757813,599.3548583984375
10430,598.40496826171875,548.03607177734375,498.15283203125,597.46282958984375,-0.81110209226608276,0.81110209226608276,18082.634765625,17856.9921875,62416.234375,498.15237426757813,599.3548583984375
10440,598.40106201171875,548.02630615234375,498.15283203125,597.45477294921875,-0.82089179754257202,0.82089179754257202,18082.634765625,17863.08984375,60729.4765625,498.15234375,599.3548583984375
10450,598.39715576171875,548.0164794921875,498.15286254882813,597.44671630859375,-0.83068102598190308,0.83068102598190308,18082.6328125,17869.185546875,59042.71875,498.15234375,599.35479736328125
10460,598.39324951171875,548.006591796875,498.15286254882813,597.4385986328125,-0.84047031402587891,0.84047031402587891,18082.6328125,17875.283203125,57355.9609375,498.15234375,599.35479736328125
10470,598.3892822265625,547.9967041015625,498.15286254882813,597.430419921875,-0.85025972127914429,0.85025972127914429,18082.630859375,17881.37890625,55669.203125,498.15234375,599.35479736328125
10480,598.38525390625,547.98675537109375,498.15286254882813,597.4222412109375,-0.86004918813705444,0.86004918813705444,18082.630859375,17887.4765625,53982.4453125,498.15231323242188,599.35479736328125
10490,598.3812255859375,547.97674560546875,498.15289306640625,597.4139404296875,-0.8698386549949646,0.8698386549949646,18082.62890625,17893.572265625,52295.6875,498.15231323242188,599.35479736328125
10500,598.3770751953125,547.9666748046875,498.15289306640625,597.405517578125,-0.87962818145751953,0.87962818145751953,18082.62890625,17899.669921875,50608.92578125,498.15231323242188,599.35479736328125
10510,598.3729248046875,547.95654296875,498.15289306640625,597.39703369140625,-0.88941770792007446,0.88941770792007446,18082.626953125,17905.765625,48922.16796875,498.15231323242188,599.3548583984375
10520,598.36871337890625,547.9462890625,498.15292358398438,597.38836669921875,-0.89920717477798462,0.89920717477798462,18082.626953125,17911.86328125,47235.40234375,498.15228271484375,599.3548583984375
10530,598.36431884765625,547.93597412109375,498.15292358398438,597.3795166015625,-0.9089963436126709,0.9089963436126709,18082.625,17917.958984375,45548.640625,498.15228271484375,599.3548583984375
10540,598.35986328125,547.92547607421875,498.15292358398438,597.3704833984375,-0.9187849760055542,0.9187849760055542,18082.625,17924.056640625,43861.875,498.15228271484375,599.3548583984375
10550,598.35540771484375,547.91497802734375,498.15292358398438,597.36138916015625,-0.92857354879379272,0.92857354879379272,18082.623046875,17930.15234375,42175.10546875,498.15225219726563,599.3548583984375
10560,598.35089111328125,547.9044189453125,498.15292358398438,597.3521728515625,-0.93836218118667603,0.93836218118667603,18082.623046875,17936.248046875,40488.33203125,498.15225219726563,599.3548583984375
10570,598.34625244140625,547.89373779296875,498.15292358398438,597.34283447265625,-0.94815081357955933,0.94815081357955933,18082.62109375,17942.345703125,38801.55078125,498.1522216796875,599.3548583984375
10580,598.34149169921875,547.8829345703125,498.15292358398438,597.33319091796875,-0.95793938636779785,0.95793938636779785,18082.62109375,17948.44140625,37114.76953125,498.1522216796875,599.3548583984375
10590,598.33660888671875,547.87200927734375,498.1529541015625,597.32330322265625,-0.96772795915603638,0.96772795915603638,18082.619140625,17954.5390625,35427.984375,498.15219116210938,599.3548583984375
10600,598.33154296875,547.86083984375,498.15292358398438,597.31304931640625,-0.97751641273498535,0.97751641273498535,18082.619140625,17960.634765625,33741.1953125,498.15219116210938,599.3548583984375
10610,598.3262939453125,547.84942626953125,498.15292358398438,597.3023681640625,-0.98730486631393433,0.98730486631393433,18082.6171875,17966.73046875,32054.41015625,498.15216064453125,599.3548583984375
10620,598.32073974609375,547.83782958984375,498.15292358398438,597.291259765625,-0.99709320068359375,0.99709320068359375,18082.6171875,17972.828125,30367.62890625,498.15216064453125,599.3548583984375
10630,598.3150634765625,547.82598876953125,498.15292358398438,597.27972412109375,-1.0068806409835815,1.0068806409835815,18082.615234375,17978.923828125,28680.84375,498.15213012695313,599.3548583984375
10640,598.30908203125,547.81390380859375,498.15292358398438,597.26776123046875,-1.0166685581207275,1.0166685581207275,18082.61328125,17985.01953125,26993.958984375,498.152099609375,599.35491943359375
10650,598.30279541015625,547.80145263671875,498.15289306640625,597.255126953125,-1.026456356048584,1.026456356048584,18082.61328125,17991.1171875,25307.044921875,498.15206909179688,599.35491943359375
10660,598.29620361328125,547.7886962890625,498.15286254882813,597.24188232421875,-1.0362439155578613,1.0362439155578613,18082.611328125,17997.212890625,23620.185546875,498.15203857421875,599.3548583984375
10670,598.28924560546875,547.7755126953125,498.15286254882813,597.227783203125,-1.0460314750671387,1.0460314750671387,18082.609375,18003.30859375,21933.46875,498.15200805664063,599.35479736328125
10680,598.28179931640625,547.76190185546875,498.15283203125,597.212890625,-1.0558187961578369,1.0558187961578369,18082.609375,18009.40625,20246.7109375,498.1519775390625,599.35479736328125
10690,598.27392578125,547.74774169921875,498.15280151367188,597.197021484375,-1.0656061172485352,1.0656061172485352,18082.607421875,18015.501953125,18559.90625,498.15194702148438,599.3548583984375
10700,598.26544189453125,547.73297119140625,498.15274047851563,597.1800537109375,-1.0753933191299438,1.0753933191299438,18082.60546875,18021.59765625,16873.0546875,498.15191650390625,599.35498046875
10710,598.25634765625,547.71759033203125,498.1527099609375,597.16180419921875,-1.0851802825927734,1.0851802825927734,18082.603515625,18027.693359375,15186.044921875,498.15185546875,599.35504150390625
10720,598.24658203125,547.701416015625,498.15264892578125,597.1422119140625,-1.094967246055603,1.094967246055603,18082.603515625,18033.7890625,13498.9287109375,498.15182495117188,599.3551025390625
10730,598.23602294921875,547.6844482421875,498.152587890625,597.12103271484375,-1.1047539710998535,1.1047539710998535,18082.6015625,18039.884765625,11811.7890625,498.15176391601563,599.3551025390625
10740,598.22454833984375,547.66650390625,498.15249633789063,597.09808349609375,-1.1145405769348145,1.1145405769348145,18082.599609375,18045.98046875,10124.7158203125,498.1517333984375,599.35504150390625
10750,598.212158203125,547.64752197265625,498.15240478515625,597.07318115234375,-1.1243270635604858,1.1243270635604858,18082.59765625,18052.076171875,8437.76953125,498.15167236328125,599.35491943359375
10760,598.19866943359375,547.6273193359375,498.15231323242188,597.04620361328125,-1.1341134309768677,1.1341134309768677,18082.595703125,18058.171875,6750.83740234375,498.151611328125,599.35491943359375
10770,598.1839599609375,547.60589599609375,498.15219116210938,597.01678466796875,-1.14389967918396,1.14389967918396,18082.591796875,18064.267578125,5063.88037109375,498.15158081054688,599.35498046875
10780,598.16796875,547.58294677734375,498.15206909179688,596.98468017578125,-1.1536859273910522,1.1536859273910522,18082.58984375,18070.36328125,3376.8701171875,498.15155029296875,599.35504150390625
10790,598.15045166015625,547.55841064453125,498.15191650390625,596.94970703125,-1.1634718179702759,1.1634718179702759,18082.587890625,18076.45703125,1689.71142578125,498.15151977539063,599.35516357421875
10800,598.13140869140625,547.53497314453125,498.15521240234375,596.91156005859375,-1.1731857061386108,1.1731857061386108,18082.583984375,18081.51953125,5.3224725723266602,498.15151977539063,599.33843994140625
10800,598.13140869140625,547.53497314453125,498.15521240234375,596.91156005859375,-1.1731857061386108,1.1731857061386108,18082.583984375,18081.51953125,5.3224725723266602,498.15151977539063,599.33843994140625
10800,598.13140869140625,547.53497314453125,498.15521240234375,596.91156005859375,-1.1731857061386108,1.1731857061386108,18082.583984375,18081.51953125,5.3224725723266602,498.15151977539063,599.33843994140625
10810,598.11065673828125,547.5098876953125,498.14874267578125,596.8699951171875,-1.1765182018280029,1.1765182018280029,18082.576171875,18082.43359375,0,498.15151977539063,599.29443359375
10820,598.088134765625,547.4847412109375,498.14373779296875,596.8250732421875,-1.1763803958892822,1.1763803958892822,18082.57421875,18082.5546875,0,516.63067626953125,599.32293701171875
10830,598.06390380859375,547.46026611328125,498.14334106445313,596.7764892578125,-1.1763107776641846,1.1763107776641846,18082.5703125,18082.568359375,0,520.81378173828125,599.330078125
10840,598.03765869140625,547.43402099609375,498.14321899414063,596.72412109375,-1.1763104200363159,1.1763104200363159,18082.568359375,18082.568359375,0,521.807373046875,599.33172607421875
10850,598.00946044921875,547.40582275390625,498.14309692382813,596.667724609375,-1.1763111352920532,1.1763111352920532,18082.56640625,18082.56640625,0,522.5125732421875,599.33294677734375
10860,597.9791259765625,547.37542724609375,498.14291381835938,596.6070556640625,-1.1763112545013428,1.1763112545013428,18082.5625,18082.5625,0,523.0537109375,599.33380126953125
10870,597.94659423828125,547.3427734375,498.14266967773438,596.54193115234375,-1.1763112545013428,1.1763112545013428,18082.560546875,18082.560546875,0,523.5736083984375,599.334716796875
10880,597.9117431640625,547.307861328125,498.1424560546875,596.47222900390625,-1.1763112545013428,1.1763112545013428,18082.556640625,18082.556640625,0,524.1494140625,599.335693359375
10890,597.13470458984375,547.27044677734375,498.14224243164063,596.39764404296875,-1.1763112545013428,1.1763112545013428,18082.552734375,18082.552734375,0,524.70538330078125,599.33660888671875
10900,597.0965576171875,547.2305908203125,498.14199829101563,596.318115234375,-1.1763112545013428,1.1763112545013428,18082.548828125,18082.548828125,0,525.26898193359375,599.33758544921875
10910,597.01287841796875,547.18817138671875,498.14175415039063,596.2333984375,-1.1763112545013428,1.1763112545013428,18082.544921875,18082.544921875,0,525.8369140625,599.33856201171875
10920,596.9451904296875,547.14306640625,498.14151000976563,596.14337158203125,-1.1763112545013428,1.1763112545013428,18082.541015625,18082.541015625,0,526.39886474609375,599.3394775390625
10930,596.87371826171875,547.09527587890625,498.14126586914063,596.0479736328125,-1.1763112545013428,1.1763112545013428,18082.53515625,18082.53515625,0,526.9505615234375,599.3404541015625
10940,596.79827880859375,547.0447998046875,498.1409912109375,595.9471435546875,-1.1763112545013428,1.1763112545013428,18082.53125,18082.53125,0,527.4879150390625,599.34136962890625
10950,596.71881103515625,546.99176025390625,498.1407470703125,595.84124755859375,-1.1763112545013428,1.1763112545013428,18082.525390625,18082.525390625,0,528.01007080078125,599.34228515625
10960,596.634765625,546.9356689453125,498.14047241210938,595.72930908203125,-1.1763112545013428,1.1763112545013428,18082.51953125,18082.51953125,0,528.50909423828125,599.34320068359375
10970,596.54638671875,546.87664794921875,498.14022827148438,595.61138916015625,-1.1763112545013428,1.1763112545013428,18082.513671875,18082.513671875,0,528.98126220703125,599.343994140625
10980,596.45355224609375,546.814697265625,498.13995361328125,595.4876708984375,-1.1763112545013428,1.1763112545013428,18082.5078125,18082.5078125,0,529.42340087890625,599.34478759765625
10990,596.3565673828125,546.74993896484375,498.13967895507813,595.35833740234375,-1.1763112545013428,1.1763112545013428,18082.501953125,18082.501953125,0,529.83270263671875,599.34552001953125
